other_safegraph_place_id,other_location_name,other_city,other_state,other_top_category,other_sub_category
8759326ad3044a4c96a991fa61c325b3,,newtown,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
aeff04f850f241cd96fcbe6c04aa32bd,,sandy hook,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
5be651c3e45f4dd986df637fab5f279a,,simsbury center,CT,Amusement Parks and Arcades,Amusement and Theme Parks
cae17d544f663612a086679c5f089545,,canton,CT,Clothing Stores,Family Clothing Stores
e826f030003e455284cf285b047e3ea1,,avon,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
8c4f8e3228ef40d6a2a711f8b6d4ef28,,glastonbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3720e42fa5324db59101306f20e1d752,,coventry,RI,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
9afffcedb345380498afb54920c65897,,newport,RI,Support Activities for Water Transportation,Port and Harbor Operations
e2e309c0353439c89f297ca3798614a1,,new haven,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
3110ba70e9794dfda1441731219a6c62,,west hartford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
8c747a242e2d3eca979ea35e4688336b,,branford,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
9454cce7af5d3836a1be88628714e381,,meriden,CT,Florists,Florists
a4d308bbfa3748a68bd77305de34452f,,branford,CT,Used Merchandise Stores,Used Merchandise Stores
ff3b7ae5079846bfb0ab2e4f3252b444,,bloomfield,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
290c5033d48c4edaad394a1bc6c73e83,,new haven,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
03c4110f75f335e3b9ef008b7997ed82,,East Greenwich,ri,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
a4c540f99c7b3df5b4521e8440573a0d,,east haven,CT,Specialized Freight Trucking,Used Household and Office Goods Moving
53dc456f571d47299be425caede9a55c,,west springfield town,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
1ac916c7feaa4edb81cb6a5f80b6cc6c,,burlington,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
469af9ccaa904f88bccbb64f3120115a,,branford,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
17498a4415b144cc9a9a9e7bb7ad5165,,new haven,CT,Electronics and Appliance Stores,Electronics Stores
6600b9e0268d42ec9141f1b736f8f3f2,,enfield,CT,Automotive Repair and Maintenance,General Automotive Repair
db593aee2dfa44cc94fce9b7f78e6653,,Enfield,ct,Personal Care Services,Beauty Salons
7c6c2801804333008f91d6b9465c6c70,,Wallingford Center,ct,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
4b5075c2d92c4234bc35df43bd686139,,Essex,ct,Other Miscellaneous Store Retailers,Art Dealers
817ceb5841b14596be7c958438a236db,,east windsor,CT,Automobile Dealers,Used Car Dealers
03703bbb744343d6bf22597c7dcb91bf,,Windsor Locks,ct,Restaurants and Other Eating Places,Full-Service Restaurants
3a2f092ffe694e6581eb50e2ac406fc4,,east windsor,CT,Restaurants and Other Eating Places,Full-Service Restaurants
40458b1ea2ee437e98ead2c699c4e1c4,,Windsor Locks,ct,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
420b3894939745a0a0351d941096c0af,,Windsor Locks,ct,Gasoline Stations,Gasoline Stations with Convenience Stores
82b460cf08d53851996750663cffc834,,windsor locks,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
ad2110df9f574e80806012ba7170e1df,,east windsor,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
f810da18af5d4e55acaf93ff22097093,,windsor locks,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
fcc2654a9be43656809e472a45583120,,windsor locks,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
11055a4480af30c6a62c7fbbf7aa86c7,,port chester,NY,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
14761b3062c048d5b3b4e0be8eaaa3f9,,bronx,NY,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
9862ba9ee7744a7bbd5c1f7c903bd933,,bronx,NY,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
a823707a49f03f27a3834c5351ab9348,,bronx,NY,Restaurants and Other Eating Places,Full-Service Restaurants
90760fde81bf420ea3c93ee9f42625e2,,springfield,MA,Waste Management and Remediation Services,
4b04be44506839cf9258b58956507d28,,newington,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d13ffadf391a41f2beefdca3c87de9f4,,bristol,CT,Automobile Dealers,Used Car Dealers
ee120568f959429c8ec2547c3dd26105,,southington,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
fdaca5cc6bf7493ca6600048ec8ca83e,,bristol,CT,Automobile Dealers,Used Car Dealers
119298bbfa3a475dbf1981f90ff531d8,,cos cob,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
f3406aacdfce4e9c9ca5932c1a667f2e,,manchester,CT,Home Furnishings Stores,All Other Home Furnishings Stores
5b3aac21db2b35318ee30fa2ba5fae15,,northford,CT,Florists,Florists
8d951ce7ba074439bfe5d36d9a26ce28,,North Haven,ct,Personal Care Services,Beauty Salons
54d7b7a637393377ae65334af4466c02,,derby,CT,Building Finishing Contractors,
d1012289facb37df896673dcd642f731,,west haven,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
f9a75118e74d413c85e69650a10dc99f,,norwalk,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d0aef0f231093102961665b412f8a8a4,,watertown,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
df64d87bb89032b88dcc55f050130898,,norwalk,CT,Book Stores and News Dealers,Book Stores
102777242e534d39806012525fb4e4e4,,southington,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
c6f52b12b71b34ea8cd619302f1cf2dd,,new britain,CT,Other Miscellaneous Manufacturing,
f3450348ed2849f8ab039904a3908db5,,south windsor,CT,Automobile Dealers,Used Car Dealers
4a3c98ea8df436bdb7ae16ffdd2014d5,,branford,CT,Automobile Dealers,Used Car Dealers
d9601d50b29946c7ad4e93feba7f3914,,new britain,CT,Spectator Sports,Sports Teams and Clubs
56dcf6abe73246c794d273d38618d351,,New York,ny,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
0b8aaf030a404dfb9c8ce6ee0be80255,,riverside,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
3f57d8afc30347a1b5184be221c1f620,,riverside,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
8894d16b9a89384ea351cf9236c8477c,,riverside,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
aecd8fc763a046eab2275ca7e29832ec,,enfield,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
b92d0cf6c68645b5af32ff60fcc66df1,,east windsor,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
960299a2e5ea4bc2861e3b888c2a249b,,windsor locks,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
3358792005c14a68985a1a428eb3adaa,,danbury,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
ba6f6205b83d3901aaa12736a646c35c,,bethel,CT,Other Miscellaneous Manufacturing,
e27eeb39c1273b16b8c43becac2d6b34,,wallingford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
4024df0a8a3348578a35f5bb2df88450,,southbury,CT,Religious Organizations,Religious Organizations
7823c571b0d5319087965dee83638486,,east lyme,CT,Other Miscellaneous Manufacturing,
43e11785bca44c9f99c8bf2b1f4ce77b,,Enfield,ct,"Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores"
679bb85157f946dba6182cb76cbd6267,,colchester,CT,Used Merchandise Stores,Used Merchandise Stores
b416d03f3cfe481eba9a7f8335811272,,middlebury,CT,Depository Credit Intermediation,Commercial Banking
5732277014324cafb992cb7a575c54c0,,north haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
c5ed7692583342d98ccdbd34c8d576c4,,danbury,CT,Specialty Food Stores,All Other Specialty Food Stores
95bef2f199573d31a3241bd9519ea11e,,norwich,CT,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",
b9270381383b474a88a4b48a0710b827,,norwich,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
039aad93accc479a93003b5f51a733e5,,niantic,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
59174120ca8e3ac9863254751a2bfdda,,groton,CT,Other Miscellaneous Store Retailers,Art Dealers
7447d671d51d47f99742bf24f4387018,,mystic,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
4427ef5c177049e28fffde72184e1fc7,,stamford,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
bd15130448224c50ae7063748f172836,,wilton,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
e757585e30ca4e42baf922585d094ac2,,bridgeport,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
e3c626f9f13f4b68a250d03094bce8af,,mount vernon,NY,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
16ec7abcc28f403b9b7b5c50ec6da8df,,fairfield,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
c0e002c0205a3547b0236047510a6ecd,,new haven,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
8896b475c16c3b69bf481a1d83e3389f,,norwalk,CT,Other Miscellaneous Manufacturing,
e284aa4c2291487d9c9cc11a9b049307,,riverton,CT,Furniture Stores,Furniture Stores
1d52b563bf4d4e6383a56fd8341d396c,,Wallingford,ct,Restaurants and Other Eating Places,Full-Service Restaurants
6afa86abc33b4ae7ab07fbca1f00167d,,Ansonia,ct,Building Material and Supplies Dealers,Paint and Wallpaper Stores
93db7cd8576a4987859b5ab2884429e8,,norwalk,CT,Religious Organizations,Religious Organizations
9b7cc20fe3604343b14f6525542813e9,,orange,CT,Restaurants and Other Eating Places,Full-Service Restaurants
9e3ecb75cd3a4d1784e6dfa89b02f878,,new britain,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
243b24a54ffc44f1ae0540369fc4b51d,,warwick,RI,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
a96d1598a4433fabb03a9b487029605d,,west hartford,CT,Florists,Florists
faeeee10d49b4e959595dd3eef514b17,,Windsor Locks,ct,Other Amusement and Recreation Industries,Bowling Centers
ac71f4d35b9e4b7bac7564965bb0f87b,,danbury,CT,Automobile Dealers,Used Car Dealers
b6c2dec2254d4523a795d9a41be266e1,,norwalk,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
b850b625505732ad8d10e3087a7ccccf,,new haven,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
bce742ed08334b34beb24fc714e4e8b6,,manchester,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
c166bf1a0d17421db2fda170f7149d1b,,branford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
f6fe44ff93f03471bc68dc75918bda77,,tolland,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
8d2dec16e89e3691bd467f065ac62a25,,port chester,NY,Special Food Services,Caterers
08e8e292f40f30d8be096e62e5c3def1,,avon,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
32d500a47b3d4c1890279f1160aeef00,,southington,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
817b3c0c5f8342ae97c17d012ddf857f,,norwalk,CT,Other Personal Services,Pet Care (except Veterinary) Services
b7ea47e178503f9f92cdfb1f9fbd2b24,,wallingford,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
613df32c6b2c3100bf7d015e54b33c4e,,pelham,NY,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
450709e33c1d45cca933197c52e74653,,canton,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
b4fea44c5e56463a8c1e663ae4264894,,avon,CT,Automobile Dealers,Used Car Dealers
0e242e1af3434b07ad56d8c0cdcaad88,,wallingford,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
c9af2f8df1523411b70696d228241959,,watertown,CT,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance"
f173eca88f7246f4b54d80609be2ed1c,,windsor,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
22443125344540eab18b24c69d6febce,,norwalk,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
7b7b158f05c74269826bff67ca5b5c15,,norwalk,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
c21277a7abdf36e0a5b3157550fa312a,,trumbull,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
d10d94854d47494ca5e2862b7c3e5460,,north branford,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
57a12b4a421b4fd29f7965ffa3db20b8,,scarsdale,NY,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
4b19a09bc6b433c7964635aabacc0a77,,wethersfield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
c0770b1763bf315488bcbe5ff28da222,,west haven,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
e8b93c573f6247dba589bbfdf5b35ee8,,middletown,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
3d0830f8b69247f8a79acc62f3ab45b6,,new haven,CT,Building Material and Supplies Dealers,
b6ea509c3e7e412694ecf653ff39b489,,west haven,CT,Special Food Services,Caterers
225373a6311a33a7968a55cc2895af21,,rocky hill,CT,Restaurants and Other Eating Places,Full-Service Restaurants
038a7ec86d17453ea7ac40a02f1f0c15,,bristol,CT,Other Miscellaneous Manufacturing,
bef3de9059833290a901e629a1bbc1cb,,bloomfield,CT,Other Miscellaneous Manufacturing,
d4c6a29bf93c41508d3026ec584c66fc,,new haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
896bb8fb7809450c854459172889ff87,,lebanon,CT,Other Information Services,Libraries and Archives
76cf23eb1967312fafdab161efc88157,,avon,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
e3b8be34d585313bb3703b00070ccfcc,,new britain,CT,Other Miscellaneous Manufacturing,
a181edac497b34b7a6a9f50f7ccb9801,,old saybrook,CT,Other Miscellaneous Manufacturing,
26fd01ff99b141a0b2cb9c66cec99b55,,bloomfield,CT,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores
5b65e132702641df93e5ca745f9795b7,,Niantic,ct,Gasoline Stations,Gasoline Stations with Convenience Stores
d8f763da08204e909b366e6533aa676b,,lyme,CT,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
dc5f99bb4c9d432c9d30d2d534896a4a,,Niantic,ct,Gasoline Stations,Gasoline Stations with Convenience Stores
e4ffcde78e34476b9c533fffe0e9e0e3,,Niantic,ct,Other Miscellaneous Store Retailers,Art Dealers
b4cd4d1f9e1a324796dd63e0bad751be,,wilton,CT,Amusement Parks and Arcades,Amusement and Theme Parks
479e6143a4113443943d35cf9fcee9ec,,norwalk,CT,Other Miscellaneous Manufacturing,
498d33f544894370a45999d13cd57ba8,,norwalk,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
f3257d7e20b63b4dabb5bdeb62f26c3a,,meriden,CT,Furniture Stores,Furniture Stores
ec73c9034cba318c93e33cfe80fb0c2a,,glastonbury,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
c2c466504cff3fb8968f04d0aeadeb53,,weston,CT,Florists,Florists
b9091b2bc8983c78bdb5021ef70abda4,,meriden,CT,Automobile Dealers,Used Car Dealers
c80aae00f6874d93984dadb5fe62a473,,wallingford,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
be722b05e753422aaccf96151e7e748e,,new haven,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
6ae0ded38f0e38aea18cc700122c396f,,woodbridge,CT,Other Miscellaneous Manufacturing,
54d5088c74b948a5842f0bb8a7a2b348,,enfield,CT,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores"
7e59bd09c450415c91b3c08f5a671656,,meriden,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
df3bc33774be338c8a7d3ae68e527558,,windsor,CT,"Other Professional, Scientific, and Technical Services",Veterinary Services
8555a1cabf3749a7ac888137e6ab5d48,,belchertown,MA,Restaurants and Other Eating Places,Full-Service Restaurants
abc0f8183304462f8b442c94486f5af6,,wakefield,RI,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
ab791e4d029d4cde9df7c15e8fa37e10,,branford,CT,Depository Credit Intermediation,Commercial Banking
dc793a2c099e3012b108fbd2dc682806,,branford,CT,Couriers and Express Delivery Services,Couriers and Express Delivery Services
37e7d7acae8b4c2da25ebff0fa19202f,,stamford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
3c239dce0d7f31d9964ec8ef84ba4638,,norwalk,CT,Furniture Stores,Furniture Stores
457b2640fc4d454bb232589018a2f011,,riverside,CT,Other Miscellaneous Store Retailers,Tobacco Stores
8335cd0308bc4630a2a52e60470e5a69,,old greenwich,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
355b22ee658d406f99233ce4a3975df4,,springfield,MA,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools"
517b2ebaa0fb4e049dcca8c3285e4099,,ledyard,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
704eb15a53bd419a9af19ec1f73a8774,,westerly,RI,Department Stores,Department Stores
727176f36015472ea0b78f896f911a3c,,Westerly,ri,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
0e98d9f2d4184e8c8744c11a3374e8d2,,new britain,CT,Religious Organizations,Religious Organizations
ba2cff45449a4972ba32521c4002be5c,,new britain,CT,Restaurants and Other Eating Places,Full-Service Restaurants
195704f240024cf9b5f8277183f30967,,north branford,CT,Automotive Repair and Maintenance,Automotive Transmission Repair
23cb64a20527306287c63212618e86e0,,north branford,CT,Building Equipment Contractors,
4a43f909a8fa4ee19dde2b531ddc4ff8,,meriden,CT,Religious Organizations,Religious Organizations
37a6c8c595ff3f95b4b6ef6be688e7ae,,westerly,RI,Restaurants and Other Eating Places,Limited-Service Restaurants
15927344a8ed418e8578be2068356062,,bridgeport,CT,Building Finishing Contractors,Flooring Contractors
a8ec906dec46409c85f6c6b7fdcbf094,,trumbull,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
daff0658e81239068ac3bf84f2ba4791,,springfield,MA,Health and Personal Care Stores,Pharmacies and Drug Stores
fc064aab4f4144febf43317fa09ee1c4,,hamden,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
295d9bb9e0674b7f823e26a459609ef2,,gales ferry,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
559159345dbe34619956006d3a494edb,,gales ferry,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
8fbfd62f8bbe4f888763bfdee18e47d2,,manchester,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
e0c04db5921d4fc299b8d2ec9d70d1eb,,vernon rockville,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
26ee2021013f40eea0c16ccf256576f7,,wilton,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
7efafae5677d49869ef897cd005788c7,,wilton,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
228e2839886b47f490c7995bba6cd2c2,,south windsor,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
0201c08e674544d9a85a0b30ab421db3,,old lyme,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
bdca4d0fac7638ba88e69d1633cf42e7,,old saybrook,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3fd65aea555f45acbe462c7bdf3b827c,,enfield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
c34b9108032a322584ca22427b843070,,enfield,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
5488e596ba023558be1c936b463aded7,,waterbury,CT,Other Miscellaneous Manufacturing,
1cee2d54efcc3b24b458a9a51dfbc266,,north stonington,CT,Special Food Services,Caterers
5ddcbae4438f49b0a2f61472e792fff7,,waterford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
17d643d4ad1043b896aac87db97e7805,,westport,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
23e63b265ead49efa9bc4ffbb12e314f,,wilton,CT,"Other Professional, Scientific, and Technical Services",Veterinary Services
2cbaac127153482b8526fc5d548341aa,,weston,CT,"Other Professional, Scientific, and Technical Services",Veterinary Services
c2d7d42e99424e788419aa82ff48f70f,,norwich,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
d36e3676b6cf45049d9e4bb97dc5a420,,norwich,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
725f51c6d3c830c7ba319af57b0922d4,,mystic,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
cbc1a4ff4a4c3e159ef130d8cc6d7765,,guilford,CT,Lawn and Garden Equipment and Supplies Stores,
188000e5f4fd4d4eb3e891914bf09416,,new haven,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
3e7d1ce028c332e49dbcde3cedc81f90,,new haven,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
1f2f8ba7491e3e3f89e81730854fffcf,,new haven,CT,Clothing Stores,
2df5c893d53347d19c830fc0fd37ec06,,bristol,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
